method,round,elapsed_seconds,val_macro_f1,val_accuracy,n_estimators,max_depth,min_samples_leaf,min_samples_split,max_features,ccp_alpha,tree_count,avg_tree_depth,max_tree_depth,total_nodes,avg_nodes
successive,4,1.4348833749972982,0.9135506853151284,0.9142300194931774,300,20.0,1,7,0.5,0.0001,300,19.976666666666667,20,64084,213.61333333333337
successive,4,1.4036713340028657,0.9135506853151284,0.9142300194931774,300,20.0,1,7,0.5,1e-05,300,19.976666666666667,20,64130,213.76666666666668
successive,4,1.399432500009425,0.9135506853151284,0.9142300194931774,300,20.0,1,7,0.5,0.0,300,19.976666666666667,20,67260,224.2
successive,2,0.2161077909986488,0.9135252590533294,0.9142300194931774,133,12.0,1,2,sqrt,0.0001,133,12.0,12,43389,326.23308270676694
successive,2,0.2112104999978328,0.9135252590533294,0.9142300194931774,133,12.0,1,2,sqrt,1e-05,133,12.0,12,43429,326.5338345864662
successive,2,0.2010964579967549,0.9135252590533294,0.9142300194931774,133,12.0,1,2,sqrt,0.0,133,12.0,12,45813,344.45864661654133
successive,1,0.0927821670047706,0.9134634422247352,0.9142300194931774,50,20.0,1,7,log2,0.0001,50,19.76,20,19640,392.8
successive,1,0.0831908330001169,0.9134634422247352,0.9142300194931774,50,20.0,1,7,log2,1e-05,50,19.76,20,19790,395.8
successive,1,0.082868541998323,0.9134634422247352,0.9142300194931774,50,20.0,1,7,log2,0.0,50,19.76,20,20442,408.84
successive,3,0.3512926660041557,0.9134504567988064,0.9142300194931774,217,16.0,1,2,sqrt,0.001,217,15.990783410138247,16,58263,268.4930875576037
successive,4,0.4735334580036578,0.9134389214838332,0.9142300194931774,300,16.0,1,2,sqrt,0.001,300,15.993333333333334,16,80082,266.94
successive,3,1.0510117090016138,0.913419153261582,0.9142300194931774,217,20.0,1,5,0.5,0.0001,217,20.0,20,50691,233.59907834101384
successive,3,1.040150500004529,0.913419153261582,0.9142300194931774,217,20.0,1,5,0.5,1e-05,217,20.0,20,50695,233.61751152073737
successive,3,1.0503900839976268,0.913419153261582,0.9142300194931774,217,20.0,1,5,0.5,0.0,217,20.0,20,53365,245.92165898617512
successive,4,0.4042848750104895,0.9134018676751288,0.9142300194931774,300,20.0,1,2,log2,0.0001,300,19.906666666666663,20,183220,610.7333333333333
successive,4,0.4330477499897824,0.9134018676751288,0.9142300194931774,300,20.0,1,2,log2,1e-05,300,19.906666666666663,20,183274,610.9133333333333
successive,4,0.4015323749918025,0.9134018676751288,0.9142300194931774,300,20.0,1,2,log2,0.0,300,19.913333333333338,20,194566,648.5533333333333
successive,2,0.2188300839916337,0.9133560673878194,0.9142300194931774,133,16.0,1,2,sqrt,0.001,133,15.984962406015038,16,36075,271.2406015037594
successive,1,0.082305499992799,0.9133086686378328,0.9142300194931774,50,,1,7,log2,0.0001,50,22.88,29,20190,403.8
successive,2,0.6568902500002878,0.9132185039724086,0.9142300194931774,133,20.0,1,7,0.5,0.0001,133,19.94736842105263,20,28539,214.57894736842104
successive,2,0.6513302920066053,0.9132185039724086,0.9142300194931774,133,20.0,1,7,0.5,1e-05,133,19.94736842105263,20,28559,214.72932330827064
successive,2,0.6828962919971673,0.9132185039724086,0.9142300194931774,133,20.0,1,7,0.5,0.0,133,19.94736842105263,20,29981,225.42105263157896
successive,4,0.4107917919900501,0.9131897127805494,0.9142300194931774,300,,1,7,log2,0.0001,300,22.23,31,121466,404.88666666666666
successive,4,0.4077660000039032,0.9131897127805494,0.9142300194931774,300,,1,7,log2,1e-05,300,22.27,31,122528,408.4266666666667
successive,4,0.4115130830032285,0.9131897127805494,0.9142300194931774,300,,1,7,log2,0.0,300,22.31,31,126544,421.81333333333333
successive,1,0.0970401249942369,0.9131383179380556,0.9142300194931774,50,16.0,1,7,sqrt,1e-05,50,16.0,16,15190,303.8
successive,1,0.0939618749980581,0.9131383179380556,0.9142300194931774,50,16.0,1,7,sqrt,0.0,50,16.0,16,15690,313.8
successive,2,0.1888524999958463,0.9131140934883968,0.9142300194931774,133,,1,7,log2,0.0001,133,22.23308270676692,30,54179,407.3609022556391
successive,2,0.1877182919997722,0.9131140934883968,0.9142300194931774,133,,1,7,log2,1e-05,133,22.25563909774436,30,54597,410.50375939849624
successive,2,0.1784251250064699,0.9131140934883968,0.9142300194931774,133,,1,7,log2,0.0,133,22.30827067669173,30,56391,423.9924812030075
successive,2,0.6642232080048416,0.913065135022791,0.9142300194931774,133,20.0,1,10,0.5,0.0001,133,20.0,20,26027,195.69172932330827
successive,2,0.6519186660007108,0.913065135022791,0.9142300194931774,133,20.0,1,10,0.5,1e-05,133,20.0,20,26055,195.90225563909777
successive,2,0.6517012499971315,0.913065135022791,0.9142300194931774,133,20.0,1,10,0.5,0.0,133,20.0,20,27315,205.37593984962405
successive,3,1.063807665996137,0.9130279856124944,0.9142300194931774,217,,1,7,0.5,0.0001,217,29.442396313364057,39,54125,249.42396313364057
successive,3,1.079490457996144,0.9130279856124944,0.9142300194931774,217,,1,7,0.5,1e-05,217,29.46082949308756,39,54175,249.6543778801843
successive,3,1.0578735409944784,0.9130279856124944,0.9142300194931774,217,,1,7,0.5,0.0,217,29.493087557603687,39,56717,261.36866359447004
successive,4,1.435776791011449,0.9130279856124944,0.9142300194931774,300,,1,7,0.5,0.0001,300,29.623333333333335,39,74992,249.97333333333333
successive,4,1.450668208010029,0.9130279856124944,0.9142300194931774,300,,1,7,0.5,1e-05,300,29.64,39,75060,250.2
successive,4,1.4581271250062855,0.9130279856124944,0.9142300194931774,300,,1,7,0.5,0.0,300,29.673333333333332,39,78538,261.79333333333335
successive,3,0.3427772499999264,0.9128169832055,0.9142300194931774,217,20.0,1,10,sqrt,1e-05,217,19.695852534562217,20,65383,301.3041474654378
successive,3,0.3388029579946305,0.9128169832055,0.9142300194931774,217,20.0,1,10,sqrt,0.0,217,19.705069124423964,20,67605,311.5437788018433
successive,3,0.4141498329991009,0.9127502137859608,0.9142300194931774,217,20.0,1,7,sqrt,1e-05,217,19.80184331797235,20,75565,348.2258064516129
successive,3,0.3543339589959942,0.9127502137859608,0.9142300194931774,217,20.0,1,7,sqrt,0.0,217,19.806451612903224,20,78301,360.8341013824885
successive,2,0.2117253750038799,0.9127170665519174,0.9142300194931774,133,20.0,1,7,sqrt,0.0001,133,19.81203007518797,20,46115,346.7293233082707
successive,1,0.0950118750042747,0.9126895942700358,0.9142300194931774,50,,1,5,sqrt,0.001,50,21.62,32,14574,291.48
successive,2,0.2078997920034453,0.912628927261732,0.9142300194931774,133,20.0,1,7,sqrt,1e-05,133,19.81203007518797,20,46353,348.5187969924812
successive,2,0.2041136250045383,0.912628927261732,0.9142300194931774,133,20.0,1,7,sqrt,0.0,133,19.81203007518797,20,47941,360.4586466165414
successive,4,0.4771754999965196,0.9125974181060296,0.9142300194931774,300,20.0,1,2,sqrt,0.001,300,19.593333333333337,20,88824,296.08
successive,1,0.0786182090087095,0.9122491331157222,0.912280701754386,50,12.0,1,5,log2,0.0001,50,12.0,12,14638,292.76
successive,1,0.0791472920100204,0.9122491331157222,0.912280701754386,50,12.0,1,5,log2,1e-05,50,12.0,12,14696,293.92
successive,1,0.0789614579989574,0.9122491331157222,0.912280701754386,50,12.0,1,5,log2,0.0,50,12.0,12,15166,303.32
successive,1,0.0936963749991264,0.9117010853405066,0.912280701754386,50,,1,10,sqrt,0.0001,50,23.04,30,15336,306.72
successive,1,0.0974066250055329,0.9117010853405066,0.912280701754386,50,,1,10,sqrt,1e-05,50,23.08,30,15456,309.12
successive,1,0.0964429580053547,0.9117010853405066,0.912280701754386,50,,1,10,sqrt,0.0,50,23.12,30,16026,320.52
successive,2,0.215092790997005,0.9115331792261476,0.912280701754386,133,,1,10,sqrt,0.0001,133,22.86466165413534,33,40957,307.94736842105266
successive,2,0.2199918330006767,0.9115331792261476,0.912280701754386,133,,1,10,sqrt,1e-05,133,22.917293233082702,33,41325,310.7142857142857
successive,2,0.2181092919927323,0.9115331792261476,0.912280701754386,133,,1,10,sqrt,0.0,133,22.97744360902256,33,42799,321.796992481203
successive,2,0.189633791000233,0.9114746034852248,0.912280701754386,133,16.0,1,2,log2,0.0001,133,16.0,16,72051,541.7368421052631
successive,2,0.1837512499914737,0.9114746034852248,0.912280701754386,133,16.0,1,2,log2,1e-05,133,16.0,16,72121,542.2631578947369
successive,2,0.1768028329970548,0.9114746034852248,0.912280701754386,133,16.0,1,2,log2,0.0,133,16.0,16,76441,574.7443609022556
successive,4,0.4157190409896429,0.9114206052909624,0.912280701754386,300,20.0,1,7,log2,0.0001,300,19.673333333333332,20,118582,395.2733333333333
successive,4,0.4049933329952182,0.9114206052909624,0.912280701754386,300,20.0,1,7,log2,1e-05,300,19.683333333333337,20,119620,398.73333333333335
successive,4,0.3798624589981045,0.9114206052909624,0.912280701754386,300,20.0,1,7,log2,0.0,300,19.69,20,123566,411.88666666666666
successive,3,1.0222567500022706,0.9114167021706068,0.912280701754386,217,20.0,1,7,0.5,0.0001,217,19.967741935483872,20,46409,213.8663594470046
successive,3,1.0335776669962795,0.9114167021706068,0.912280701754386,217,20.0,1,7,0.5,1e-05,217,19.967741935483872,20,46443,214.0230414746544
successive,3,1.0462247090035817,0.9114167021706068,0.912280701754386,217,20.0,1,7,0.5,0.0,217,19.967741935483872,20,48769,224.74193548387095
successive,2,0.1874683749920223,0.9114132410872944,0.912280701754386,133,20.0,1,7,log2,0.0001,133,19.646616541353385,20,52877,397.57142857142856
successive,2,0.1980415830039419,0.9114132410872944,0.912280701754386,133,20.0,1,7,log2,1e-05,133,19.646616541353385,20,53311,400.83458646616543
successive,2,0.1745038749941159,0.9114132410872944,0.912280701754386,133,20.0,1,7,log2,0.0,133,19.646616541353385,20,55059,413.97744360902254
successive,4,1.4122090000018943,0.9113784654820148,0.912280701754386,300,20.0,1,5,0.5,0.0001,300,20.0,20,69990,233.3
successive,4,1.4121295000077223,0.9113784654820148,0.912280701754386,300,20.0,1,5,0.5,1e-05,300,20.0,20,70002,233.34
successive,4,1.4559093749994645,0.9113784654820148,0.912280701754386,300,20.0,1,5,0.5,0.0,300,20.0,20,73688,245.6266666666667
successive,3,0.3002612919954117,0.911331172678272,0.912280701754386,217,16.0,1,7,log2,0.0001,217,15.990783410138247,16,78507,361.7834101382488
successive,3,0.2890148330043303,0.911331172678272,0.912280701754386,217,16.0,1,7,log2,1e-05,217,15.990783410138247,16,79105,364.53917050691246
successive,3,0.2947522920003393,0.911331172678272,0.912280701754386,217,16.0,1,7,log2,0.0,217,15.990783410138247,16,81557,375.8387096774194
successive,1,0.0934227500110864,0.9112129682771952,0.912280701754386,50,,1,2,log2,1e-05,50,24.48,31,31512,630.24
successive,1,0.0828475000016624,0.9112129682771952,0.912280701754386,50,,1,2,log2,0.0001,50,24.48,31,31512,630.24
successive,1,0.0827054590045008,0.9112129682771952,0.912280701754386,50,,1,2,log2,0.0,50,24.54,31,33528,670.56
successive,1,0.0943079169956035,0.9111528246276012,0.912280701754386,50,16.0,1,7,sqrt,0.0001,50,16.0,16,15100,302.0
successive,3,0.3451973750052275,0.9110566280302198,0.912280701754386,217,16.0,1,10,sqrt,0.0001,217,15.990783410138247,16,59467,274.0414746543779
successive,3,0.3438667919981526,0.9110566280302198,0.912280701754386,217,16.0,1,10,sqrt,1e-05,217,15.995391705069125,16,59923,276.14285714285717
successive,3,0.3415911670017522,0.9110566280302198,0.912280701754386,217,16.0,1,10,sqrt,0.0,217,15.995391705069125,16,61999,285.7096774193548
successive,3,0.3499682080000639,0.9109145475222784,0.912280701754386,217,20.0,1,5,sqrt,0.001,217,19.50230414746544,20,62229,286.7695852534562
successive,3,0.3130103329895064,0.9108775421824004,0.912280701754386,217,16.0,1,2,log2,0.0001,217,16.0,16,117783,542.778801843318
successive,3,0.3098990830039838,0.9108775421824004,0.912280701754386,217,16.0,1,2,log2,1e-05,217,16.0,16,117893,543.2857142857143
successive,3,0.3026698330068029,0.9108775421824004,0.912280701754386,217,16.0,1,2,log2,0.0,217,16.0,16,125019,576.1244239631336
successive,1,0.1067181249964051,0.910864080875332,0.912280701754386,50,,1,7,sqrt,0.0001,50,23.98,32,17756,355.12
successive,1,0.0955836659995839,0.910864080875332,0.912280701754386,50,,1,7,sqrt,1e-05,50,24.0,32,17846,356.92
successive,1,0.0980692079901928,0.910864080875332,0.912280701754386,50,,1,7,sqrt,0.0,50,24.02,32,18432,368.64
successive,1,0.108483249990968,0.910824902513182,0.912280701754386,50,16.0,1,10,sqrt,0.0001,50,16.0,16,13432,268.64
successive,1,0.0971224170061759,0.910824902513182,0.912280701754386,50,16.0,1,10,sqrt,1e-05,50,16.0,16,13534,270.68
successive,1,0.095471249995171,0.910824902513182,0.912280701754386,50,16.0,1,10,sqrt,0.0,50,16.0,16,14038,280.76
successive,4,0.4639638750086305,0.910772164808597,0.912280701754386,300,16.0,1,7,sqrt,0.0001,300,16.0,16,93150,310.5
successive,4,0.4740472080011386,0.910772164808597,0.912280701754386,300,16.0,1,7,sqrt,1e-05,300,16.0,16,93624,312.08
successive,4,0.4649009580025449,0.910772164808597,0.912280701754386,300,16.0,1,7,sqrt,0.0,300,16.0,16,96960,323.2
successive,3,0.4578747910127276,0.910694406826928,0.912280701754386,217,20.0,1,7,sqrt,0.0001,217,19.80184331797235,20,75211,346.59447004608296
successive,3,0.345274708000943,0.9106839190551186,0.912280701754386,217,16.0,1,7,sqrt,0.0001,217,16.0,16,67755,312.2350230414747
successive,3,0.3550670830009039,0.9106839190551186,0.912280701754386,217,16.0,1,7,sqrt,1e-05,217,16.0,16,68105,313.8479262672811
successive,3,0.3525355419988045,0.9106839190551186,0.912280701754386,217,16.0,1,7,sqrt,0.0,217,16.0,16,70545,325.0921658986175
successive,4,1.4336525410035392,0.9106686688260868,0.912280701754386,300,,1,7,0.5,0.001,300,27.30666666666667,37,60388,201.29333333333332
successive,2,0.2141971249948255,0.910468154427759,0.912280701754386,133,16.0,1,7,sqrt,0.0001,133,16.0,16,41449,311.6466165413534
successive,2,0.2062151249992894,0.910468154427759,0.912280701754386,133,16.0,1,7,sqrt,1e-05,133,16.0,16,41671,313.3157894736842
successive,2,0.2099974589946214,0.910468154427759,0.912280701754386,133,16.0,1,7,sqrt,0.0,133,16.0,16,43107,324.1127819548872
successive,1,0.2644337920064572,0.9099048470624922,0.9103313840155944,50,20.0,1,10,0.5,0.0001,50,20.0,20,9862,197.24
successive,1,0.2729195410065586,0.9099048470624922,0.9103313840155944,50,20.0,1,10,0.5,1e-05,50,20.0,20,9874,197.48
successive,1,0.2654841659968951,0.9099048470624922,0.9103313840155944,50,20.0,1,10,0.5,0.0,50,20.0,20,10336,206.72
successive,4,0.4517565839923918,0.9094845608252984,0.9103313840155944,300,12.0,1,5,sqrt,0.0001,300,12.0,12,77668,258.8933333333333
successive,4,0.4745512090012198,0.9094845608252984,0.9103313840155944,300,12.0,1,5,sqrt,1e-05,300,12.0,12,77832,259.44
successive,4,0.4478149579954333,0.9094845608252984,0.9103313840155944,300,12.0,1,5,sqrt,0.0,300,12.0,12,80686,268.9533333333333
successive,3,1.0478707080037566,0.909445129922155,0.9103313840155944,217,20.0,1,10,0.5,0.0001,217,20.0,20,42783,197.15668202764977
successive,3,1.354157542009489,0.909445129922155,0.9103313840155944,217,20.0,1,10,0.5,1e-05,217,20.0,20,42825,197.35023041474653
successive,3,1.2130592909961706,0.909445129922155,0.9103313840155944,217,20.0,1,10,0.5,0.0,217,20.0,20,44861,206.7327188940092
successive,1,0.2754177500028163,0.9093051010630104,0.9103313840155944,50,,1,10,0.5,0.0001,50,28.48,36,11330,226.6
successive,1,0.2682621249987278,0.9093051010630104,0.9103313840155944,50,,1,10,0.5,1e-05,50,28.52,36,11350,227.0
successive,1,0.2739139170007547,0.9093051010630104,0.9103313840155944,50,,1,10,0.5,0.0,50,28.54,36,11828,236.56
successive,1,0.0925428329937858,0.9092364190265272,0.9103313840155944,50,16.0,1,2,log2,0.0001,50,16.0,16,26368,527.36
successive,1,0.0905782079935306,0.9092364190265272,0.9103313840155944,50,16.0,1,2,log2,1e-05,50,16.0,16,26400,528.0
successive,1,0.0835829999996349,0.9092364190265272,0.9103313840155944,50,16.0,1,2,log2,0.0,50,16.0,16,27946,558.92
successive,4,0.467274875001749,0.9091947331130652,0.9103313840155944,300,20.0,1,10,sqrt,0.0001,300,19.713333333333335,20,89756,299.18666666666667
successive,4,0.4690884580049896,0.9091947331130652,0.9103313840155944,300,20.0,1,10,sqrt,1e-05,300,19.723333333333333,20,90462,301.54
successive,4,0.4552717079932336,0.9091947331130652,0.9103313840155944,300,20.0,1,10,sqrt,0.0,300,19.73,20,93490,311.6333333333333
successive,3,1.0668080409959655,0.909165147179381,0.9103313840155944,217,,1,10,0.5,0.0001,217,28.557603686635943,40,49297,227.17511520737327
successive,3,1.0398914170073112,0.909165147179381,0.9103313840155944,217,,1,10,0.5,1e-05,217,28.59447004608295,40,49381,227.56221198156683
successive,3,1.0759842499974184,0.909165147179381,0.9103313840155944,217,,1,10,0.5,0.0,217,28.63594470046083,40,51497,237.31336405529953
successive,3,0.350855666998541,0.90912909575675,0.9103313840155944,217,,1,10,sqrt,0.0001,217,22.8110599078341,33,66865,308.1336405529954
successive,3,0.3464304999943124,0.90912909575675,0.9103313840155944,217,,1,10,sqrt,1e-05,217,22.861751152073733,33,67413,310.6589861751152
successive,3,0.3477070829976583,0.90912909575675,0.9103313840155944,217,,1,10,sqrt,0.0,217,22.91705069124424,33,69733,321.35023041474653
successive,4,0.3944255829992471,0.9090363472040954,0.9103313840155944,300,16.0,1,5,log2,0.0001,300,16.0,16,122138,407.12666666666667
successive,4,0.4061390419956296,0.9090363472040954,0.9103313840155944,300,16.0,1,5,log2,1e-05,300,16.0,16,122660,408.8666666666667
successive,4,0.3942478340031812,0.9090363472040954,0.9103313840155944,300,16.0,1,5,log2,0.0,300,16.0,16,127188,423.96
successive,2,0.6273454159963876,0.9089756156717528,0.9083820662768032,133,16.0,1,2,0.5,0.0001,133,16.0,16,30507,229.37593984962405
successive,2,0.6176403749996098,0.9089756156717528,0.9083820662768032,133,16.0,1,2,0.5,1e-05,133,16.0,16,30509,229.39097744360905
successive,2,0.6278519580082502,0.9089756156717528,0.9083820662768032,133,16.0,1,2,0.5,0.0,133,16.0,16,32649,245.4812030075188
successive,3,0.3474871250073192,0.9089044208328906,0.9103313840155944,217,,1,7,sqrt,0.0001,217,23.483870967741936,34,77725,358.17972350230417
successive,3,0.3546220419957535,0.9089044208328906,0.9103313840155944,217,,1,7,sqrt,1e-05,217,23.49769585253456,34,78085,359.83870967741933
successive,3,0.3472451249981532,0.9089044208328906,0.9103313840155944,217,,1,7,sqrt,0.0,217,23.525345622119815,34,80847,372.5668202764977
successive,1,0.094996625004569,0.9087150879181942,0.9103313840155944,50,20.0,1,5,sqrt,0.001,50,19.42,20,14246,284.92
successive,2,0.2099056250008288,0.9086730229379792,0.9103313840155944,133,20.0,1,5,sqrt,0.001,133,19.55639097744361,20,38159,286.90977443609023
successive,2,0.2153542080050101,0.9086249429473592,0.9103313840155944,133,,1,5,sqrt,0.001,133,21.56390977443609,32,39137,294.2631578947368
successive,3,0.3491127080051228,0.90861156921012,0.9103313840155944,217,,1,5,sqrt,0.001,217,21.870967741935484,32,64035,295.0921658986175
successive,4,1.4645311670028605,0.9083523416453558,0.9103313840155944,300,,1,2,0.5,0.001,300,27.456666666666667,37,66902,223.00666666666663
successive,3,0.9986000420030904,0.9080570645229674,0.9083820662768032,217,16.0,1,2,0.5,0.0001,217,16.0,16,50187,231.27649769585253
successive,3,1.0038062499952505,0.9080570645229674,0.9083820662768032,217,16.0,1,2,0.5,1e-05,217,16.0,16,50191,231.29493087557603
successive,3,1.009207625000272,0.9080570645229674,0.9083820662768032,217,16.0,1,2,0.5,0.0,217,16.0,16,53805,247.94930875576037
successive,2,0.1926024159911321,0.907388187973597,0.9083820662768032,133,16.0,1,7,log2,0.0001,133,15.992481203007518,16,48201,362.4135338345865
successive,2,0.1908363330003339,0.907388187973597,0.9083820662768032,133,16.0,1,7,log2,1e-05,133,15.992481203007518,16,48575,365.2255639097745
successive,2,0.172919541990268,0.907388187973597,0.9083820662768032,133,16.0,1,7,log2,0.0,133,15.992481203007518,16,50073,376.4887218045113
successive,4,0.4675087499927031,0.9073870833550264,0.9083820662768032,300,,1,10,sqrt,0.0001,300,22.71,33,92458,308.1933333333333
successive,4,0.4730366250005318,0.9073870833550264,0.9083820662768032,300,,1,10,sqrt,1e-05,300,22.746666666666663,33,93196,310.6533333333333
successive,4,0.4687366250000195,0.9073870833550264,0.9083820662768032,300,,1,10,sqrt,0.0,300,22.793333333333333,33,96320,321.06666666666666
successive,4,1.407132874999661,0.9073324401880531,0.9083820662768032,300,20.0,1,10,0.5,0.0001,300,19.983333333333334,20,59306,197.68666666666667
successive,4,1.4073377909953706,0.9073324401880531,0.9083820662768032,300,20.0,1,10,0.5,1e-05,300,19.983333333333334,20,59358,197.86
successive,4,1.4126069170015398,0.9073324401880531,0.9083820662768032,300,20.0,1,10,0.5,0.0,300,19.983333333333334,20,62154,207.18
successive,3,0.3137665410031331,0.907262795182448,0.9083820662768032,217,,1,7,log2,0.0001,217,22.16589861751152,30,88351,407.147465437788
successive,3,0.3077951669984031,0.907262795182448,0.9083820662768032,217,,1,7,log2,1e-05,217,22.202764976958527,30,89095,410.57603686635946
successive,3,0.305629875001614,0.907262795182448,0.9083820662768032,217,,1,7,log2,0.0,217,22.253456221198157,30,91983,423.8847926267281
successive,3,0.3485978340031579,0.9072467361622188,0.9083820662768032,217,16.0,1,5,sqrt,0.001,217,15.981566820276498,16,56777,261.64516129032256
successive,2,0.1908712910080794,0.907204835011598,0.9083820662768032,133,20.0,1,5,log2,0.0001,133,19.902255639097746,20,60515,455.0
successive,2,0.1943729999911738,0.907204835011598,0.9083820662768032,133,20.0,1,5,log2,1e-05,133,19.902255639097746,20,60755,456.8045112781955
successive,2,0.1812214160017902,0.907204835011598,0.9083820662768032,133,20.0,1,5,log2,0.0,133,19.902255639097746,20,63141,474.74436090225566
successive,4,0.4656383330002427,0.9071243219116024,0.9083820662768032,300,16.0,1,10,sqrt,0.0001,300,15.993333333333334,16,81980,273.26666666666665
successive,4,0.4625611250085057,0.9071243219116024,0.9083820662768032,300,16.0,1,10,sqrt,1e-05,300,15.996666666666666,16,82592,275.3066666666667
successive,4,0.4548318339948309,0.9071243219116024,0.9083820662768032,300,16.0,1,10,sqrt,0.0,300,15.996666666666666,16,85352,284.50666666666666
successive,3,0.2977838329970836,0.9071194281820212,0.9083820662768032,217,20.0,1,7,log2,0.0001,217,19.640552995391705,20,86253,397.47926267281105
successive,3,0.3104646659921855,0.9071194281820212,0.9083820662768032,217,20.0,1,7,log2,1e-05,217,19.64516129032258,20,87003,400.93548387096774
successive,3,0.3079383750009583,0.9071194281820212,0.9083820662768032,217,20.0,1,7,log2,0.0,217,19.649769585253456,20,89845,414.03225806451616
successive,1,0.0927626249904278,0.9070211905663046,0.9083820662768032,50,12.0,1,5,sqrt,0.0001,50,12.0,12,12124,242.48
successive,1,0.0969717080006375,0.9070211905663046,0.9083820662768032,50,12.0,1,5,sqrt,1e-05,50,12.0,12,12156,243.12
successive,1,0.0943186670046998,0.9070211905663046,0.9083820662768032,50,12.0,1,5,sqrt,0.0,50,12.0,12,12610,252.2
successive,1,0.091212125000311,0.9070066359941956,0.9083820662768032,50,16.0,1,7,log2,0.0001,50,16.0,16,17806,356.12
successive,1,0.0811354159959591,0.9070066359941956,0.9083820662768032,50,16.0,1,7,log2,1e-05,50,16.0,16,17934,358.68
successive,1,0.0837135830079205,0.9070066359941956,0.9083820662768032,50,16.0,1,7,log2,0.0,50,16.0,16,18488,369.76
successive,4,1.436451624991605,0.9069969735181792,0.9083820662768032,300,,1,10,0.5,0.0001,300,28.64,40,68248,227.49333333333337
successive,4,1.4479022909945345,0.9069969735181792,0.9083820662768032,300,,1,10,0.5,1e-05,300,28.673333333333332,40,68352,227.84
successive,4,1.4277359580009945,0.9069969735181792,0.9083820662768032,300,,1,10,0.5,0.0,300,28.71,40,71270,237.56666666666663
successive,1,0.0964306249952642,0.9068395140992276,0.9083820662768032,50,12.0,1,2,sqrt,0.001,50,12.0,12,10200,204.0
successive,4,0.4703452919929987,0.9066540657281396,0.9083820662768032,300,,1,5,sqrt,0.001,300,21.88,32,88576,295.25333333333333
successive,4,0.4063072920107515,0.906586241314105,0.9083820662768032,300,12.0,1,2,log2,0.0001,300,12.0,12,117356,391.18666666666667
successive,4,0.3958202500070911,0.906586241314105,0.9083820662768032,300,12.0,1,2,log2,1e-05,300,12.0,12,117548,391.82666666666665
successive,4,0.3777579580055317,0.906586241314105,0.9083820662768032,300,12.0,1,2,log2,0.0,300,12.0,12,123732,412.44
successive,2,0.6113265000021784,0.9065273026399971,0.9064327485380116,133,16.0,1,10,0.5,0.0001,133,16.0,16,21401,160.90977443609023
successive,2,0.6185600839962717,0.9065273026399971,0.9064327485380116,133,16.0,1,10,0.5,1e-05,133,16.0,16,21419,161.04511278195488
successive,2,0.6201415830000769,0.9065273026399971,0.9064327485380116,133,16.0,1,10,0.5,0.0,133,16.0,16,22481,169.0300751879699
successive,1,0.2766085409966763,0.9065073367292408,0.9083820662768032,50,,1,2,0.5,0.001,50,27.72,34,11166,223.32
successive,1,0.0967211660026805,0.9064368837421772,0.9083820662768032,50,,1,2,sqrt,0.001,50,21.58,29,15098,301.96
successive,1,0.0964834999904269,0.9063846238521184,0.9083820662768032,50,16.0,1,10,sqrt,0.001,50,15.98,16,10914,218.28
successive,3,1.0004197500093142,0.9059684659131584,0.9064327485380116,217,16.0,1,7,0.5,0.0001,217,16.0,16,38057,175.3778801843318
successive,3,1.0019667919987114,0.9059684659131584,0.9064327485380116,217,16.0,1,7,0.5,1e-05,217,16.0,16,38075,175.46082949308754
successive,3,0.9986925419943872,0.9059684659131584,0.9064327485380116,217,16.0,1,7,0.5,0.0,217,16.0,16,40039,184.5115207373272
successive,2,0.6581819589919178,0.9058019109284168,0.9083820662768032,133,,1,10,0.5,0.001,133,26.849624060150376,35,24577,184.78947368421052
successive,2,0.1769064160034759,0.9056707181685004,0.9064327485380116,133,12.0,1,5,log2,0.0001,133,12.0,12,39865,299.7368421052632
successive,2,0.1768766250024782,0.9056707181685004,0.9064327485380116,133,12.0,1,5,log2,1e-05,133,12.0,12,40011,300.83458646616543
successive,2,0.1721309589920565,0.9056707181685004,0.9064327485380116,133,12.0,1,5,log2,0.0,133,12.0,12,41303,310.54887218045116
successive,1,0.0848630419932305,0.9056012876785666,0.9064327485380116,50,16.0,1,5,log2,0.0001,50,16.0,16,20024,400.48
successive,1,0.0925502499885624,0.9056012876785666,0.9064327485380116,50,16.0,1,5,log2,1e-05,50,16.0,16,20124,402.48
successive,1,0.0820534170052269,0.9056012876785666,0.9064327485380116,50,16.0,1,5,log2,0.0,50,16.0,16,20862,417.24
successive,3,0.371808666997822,0.905585795601046,0.9064327485380116,217,12.0,1,5,sqrt,0.0001,217,12.0,12,56611,260.88018433179724
successive,3,0.3354172909894259,0.905585795601046,0.9064327485380116,217,12.0,1,5,sqrt,1e-05,217,12.0,12,56743,261.4884792626728
successive,3,0.3384489170130109,0.905585795601046,0.9064327485380116,217,12.0,1,5,sqrt,0.0,217,12.0,12,58831,271.110599078341
successive,2,0.2161319589940831,0.905554857119478,0.9064327485380116,133,20.0,1,10,sqrt,0.0001,133,19.669172932330827,20,39725,298.6842105263158
successive,2,0.2149692919920198,0.905554857119478,0.9064327485380116,133,20.0,1,10,sqrt,1e-05,133,19.69172932330827,20,40083,301.37593984962405
successive,2,0.211391500008176,0.905554857119478,0.9064327485380116,133,20.0,1,10,sqrt,0.0,133,19.706766917293233,20,41489,311.94736842105266
