method,round,elapsed_seconds,val_macro_f1,val_accuracy,n_estimators,max_depth,min_samples_leaf,min_samples_split,max_features,ccp_alpha,tree_count,avg_tree_depth,max_tree_depth,total_nodes,avg_nodes
grid,1,0.9449928749963874,0.8715392452202829,0.8752436647173489,217,16.0,7,7,0.5,0.001,217,16.0,16,22715,104.6774193548387
grid,1,0.9732270829990739,0.8715392452202829,0.8752436647173489,217,16.0,7,10,0.5,0.001,217,16.0,16,22715,104.6774193548387
grid,1,0.19012199999997392,0.8715074231129961,0.8732943469785575,133,8.0,1,10,sqrt,0.0001,133,8.0,8,15251,114.66917293233082
grid,1,0.19065162500191946,0.8715074231129961,0.8732943469785575,133,8.0,1,10,sqrt,1e-05,133,8.0,8,15307,115.09022556390977
grid,1,0.19241404200147372,0.8715074231129961,0.8732943469785575,133,8.0,1,10,sqrt,0.0,133,8.0,8,15701,118.05263157894737
grid,1,0.18799983400094789,0.8712730579494348,0.8732943469785575,133,20.0,7,2,log2,0.0001,133,17.954887218045112,20,30321,227.97744360902254
grid,1,0.17573279200587422,0.8712730579494348,0.8732943469785575,133,20.0,7,5,log2,0.0001,133,17.954887218045112,20,30321,227.97744360902254
grid,1,0.1802731249917997,0.8712730579494348,0.8732943469785575,133,20.0,7,7,log2,0.0001,133,17.954887218045112,20,30321,227.97744360902254
grid,1,0.18944637500680983,0.8712730579494348,0.8732943469785575,133,20.0,7,10,log2,0.0001,133,17.954887218045112,20,30321,227.97744360902254
grid,1,0.18427908299781848,0.8712730579494348,0.8732943469785575,133,20.0,7,2,log2,1e-05,133,18.037593984962406,20,32401,243.61654135338347
grid,1,0.1902568330115173,0.8712730579494348,0.8732943469785575,133,20.0,7,5,log2,1e-05,133,18.037593984962406,20,32401,243.61654135338347
grid,1,0.1870323329931125,0.8712730579494348,0.8732943469785575,133,20.0,7,7,log2,1e-05,133,18.037593984962406,20,32401,243.61654135338347
grid,1,0.18307854200247675,0.8712730579494348,0.8732943469785575,133,20.0,7,10,log2,1e-05,133,18.037593984962406,20,32401,243.61654135338347
grid,1,0.18627904199820478,0.8712730579494348,0.8732943469785575,133,20.0,7,2,log2,0.0,133,18.075187969924812,20,33459,251.57142857142858
grid,1,0.1718914999946719,0.8712730579494348,0.8732943469785575,133,20.0,7,5,log2,0.0,133,18.075187969924812,20,33459,251.57142857142858
grid,1,0.17898608300311025,0.8712730579494348,0.8732943469785575,133,20.0,7,7,log2,0.0,133,18.075187969924812,20,33459,251.57142857142858
grid,1,0.18459637500927784,0.8712730579494348,0.8732943469785575,133,20.0,7,10,log2,0.0,133,18.075187969924812,20,33459,251.57142857142858
grid,1,0.08259874999930616,0.8710698838423849,0.8732943469785575,50,8.0,1,7,log2,0.001,50,8.0,8,5932,118.64
grid,1,0.09322362499369774,0.8710234555133579,0.8732943469785575,50,12.0,10,2,sqrt,1e-05,50,12.0,12,7532,150.64
grid,1,0.09425666701281443,0.8710234555133579,0.8732943469785575,50,12.0,10,5,sqrt,1e-05,50,12.0,12,7532,150.64
grid,1,0.0944339159905212,0.8710234555133579,0.8732943469785575,50,12.0,10,7,sqrt,1e-05,50,12.0,12,7532,150.64
grid,1,0.09763195800769608,0.8710234555133579,0.8732943469785575,50,12.0,10,10,sqrt,1e-05,50,12.0,12,7532,150.64
grid,1,0.09593641699757427,0.8710234555133579,0.8732943469785575,50,12.0,10,2,sqrt,0.0,50,12.0,12,7828,156.56
grid,1,0.08348937499977183,0.8710234555133579,0.8732943469785575,50,12.0,10,5,sqrt,0.0,50,12.0,12,7828,156.56
grid,1,0.09119358299358282,0.8710234555133579,0.8732943469785575,50,12.0,10,7,sqrt,0.0,50,12.0,12,7828,156.56
grid,1,0.09050537500297651,0.8710234555133579,0.8732943469785575,50,12.0,10,10,sqrt,0.0,50,12.0,12,7828,156.56
grid,1,0.09313887500320561,0.8709977942996991,0.8732943469785575,50,12.0,10,2,sqrt,0.0001,50,12.0,12,6986,139.72
grid,1,0.08448045799741521,0.8709977942996991,0.8732943469785575,50,12.0,10,5,sqrt,0.0001,50,12.0,12,6986,139.72
grid,1,0.09434491700085346,0.8709977942996991,0.8732943469785575,50,12.0,10,7,sqrt,0.0001,50,12.0,12,6986,139.72
grid,1,0.09294716600561514,0.8709977942996991,0.8732943469785575,50,12.0,10,10,sqrt,0.0001,50,12.0,12,6986,139.72
grid,1,0.19437599999946542,0.8709778013197036,0.8732943469785575,133,8.0,4,10,sqrt,0.001,133,8.0,8,12201,91.73684210526316
grid,1,0.1821060420043068,0.8709427187204161,0.8732943469785575,133,16.0,7,2,log2,0.001,133,15.676691729323307,16,22563,169.64661654135338
grid,1,0.1918067499937024,0.8709427187204161,0.8732943469785575,133,16.0,7,5,log2,0.001,133,15.676691729323307,16,22563,169.64661654135338
grid,1,0.1777040000015404,0.8709427187204161,0.8732943469785575,133,16.0,7,7,log2,0.001,133,15.676691729323307,16,22563,169.64661654135338
grid,1,0.17841316699923482,0.8709427187204161,0.8732943469785575,133,16.0,7,10,log2,0.001,133,15.676691729323307,16,22563,169.64661654135338
grid,1,0.5727374169946415,0.8707104440453279,0.8732943469785575,133,12.0,1,5,0.5,0.001,133,12.0,12,15219,114.42857142857143
grid,1,0.34809145900362637,0.8701932668745749,0.8732943469785575,217,12.0,10,2,sqrt,0.001,217,12.0,12,24597,113.35023041474655
grid,1,0.3540417499898467,0.8701932668745749,0.8732943469785575,217,12.0,10,5,sqrt,0.001,217,12.0,12,24597,113.35023041474655
grid,1,0.3241377910017036,0.8701932668745749,0.8732943469785575,217,12.0,10,7,sqrt,0.001,217,12.0,12,24597,113.35023041474655
grid,1,0.338375791994622,0.8701932668745749,0.8732943469785575,217,12.0,10,10,sqrt,0.001,217,12.0,12,24597,113.35023041474655
grid,1,0.9328194159897976,0.8701746879338096,0.8732943469785575,217,12.0,1,5,0.5,0.001,217,12.0,12,25001,115.21198156682027
grid,1,0.2503789579932345,0.8700293372533093,0.8693957115009746,50,12.0,1,10,0.5,0.0001,50,12.0,12,6228,124.56
grid,1,0.23478979199717287,0.8700293372533093,0.8693957115009746,50,12.0,1,10,0.5,1e-05,50,12.0,12,6234,124.68
grid,1,0.24622458299563732,0.8700293372533093,0.8693957115009746,50,12.0,1,10,0.5,0.0,50,12.0,12,6538,130.76
grid,1,0.28310954199696425,0.8698298486213093,0.8732943469785575,217,12.0,7,2,log2,0.001,217,12.0,12,31011,142.9078341013825
grid,1,0.2859962079965044,0.8698298486213093,0.8732943469785575,217,12.0,7,5,log2,0.001,217,12.0,12,31011,142.9078341013825
grid,1,0.32869970799947623,0.8698298486213093,0.8732943469785575,217,12.0,7,7,log2,0.001,217,12.0,12,31011,142.9078341013825
grid,1,0.31076820800080895,0.8698298486213093,0.8732943469785575,217,12.0,7,10,log2,0.001,217,12.0,12,31011,142.9078341013825
grid,1,0.30223783299152274,0.8696748591929583,0.8713450292397661,217,8.0,4,10,sqrt,0.001,217,8.0,8,19681,90.6958525345622
grid,1,0.2540553330036346,0.8696027786904259,0.8713450292397661,50,16.0,4,10,0.5,0.001,50,16.0,16,5822,116.44
grid,1,0.19047291700553615,0.8694703536624875,0.8713450292397661,133,8.0,1,10,sqrt,0.001,133,8.0,8,13433,101.0
grid,1,0.0797104999946896,0.8693543774504039,0.8713450292397661,50,8.0,7,2,log2,0.0001,50,8.0,8,5262,105.24
grid,1,0.08212112500041258,0.8693543774504039,0.8713450292397661,50,8.0,7,5,log2,0.0001,50,8.0,8,5262,105.24
grid,1,0.08139925000432413,0.8693543774504039,0.8713450292397661,50,8.0,7,7,log2,0.0001,50,8.0,8,5262,105.24
grid,1,0.08210416699876077,0.8693543774504039,0.8713450292397661,50,8.0,7,10,log2,0.0001,50,8.0,8,5262,105.24
grid,1,0.2467131250014063,0.8690252677870761,0.8713450292397661,50,12.0,1,5,0.5,0.001,50,12.0,12,5736,114.72
grid,1,0.17874579199997243,0.8689210073724948,0.8713450292397661,133,16.0,10,2,log2,0.0001,133,15.38345864661654,16,23933,179.94736842105263
grid,1,0.17657783400500193,0.8689210073724948,0.8713450292397661,133,16.0,10,5,log2,0.0001,133,15.38345864661654,16,23933,179.94736842105263
grid,1,0.17793079200782813,0.8689210073724948,0.8713450292397661,133,16.0,10,7,log2,0.0001,133,15.38345864661654,16,23933,179.94736842105263
grid,1,0.17148358399572317,0.8689210073724948,0.8713450292397661,133,16.0,10,10,log2,0.0001,133,15.38345864661654,16,23933,179.94736842105263
grid,1,0.18566091598768253,0.8689210073724948,0.8713450292397661,133,16.0,10,2,log2,1e-05,133,15.421052631578947,16,25467,191.4812030075188
grid,1,0.18026812499738298,0.8689210073724948,0.8713450292397661,133,16.0,10,5,log2,1e-05,133,15.421052631578947,16,25467,191.4812030075188
grid,1,0.1756705830048304,0.8689210073724948,0.8713450292397661,133,16.0,10,7,log2,1e-05,133,15.421052631578947,16,25467,191.4812030075188
grid,1,0.17630387499229982,0.8689210073724948,0.8713450292397661,133,16.0,10,10,log2,1e-05,133,15.421052631578947,16,25467,191.4812030075188
grid,1,0.17796162501326762,0.8689210073724948,0.8713450292397661,133,16.0,10,2,log2,0.0,133,15.436090225563909,16,26175,196.8045112781955
grid,1,0.17038712500652764,0.8689210073724948,0.8713450292397661,133,16.0,10,5,log2,0.0,133,15.436090225563909,16,26175,196.8045112781955
grid,1,0.18139570899074897,0.8689210073724948,0.8713450292397661,133,16.0,10,7,log2,0.0,133,15.436090225563909,16,26175,196.8045112781955
grid,1,0.17706629099848215,0.8689210073724948,0.8713450292397661,133,16.0,10,10,log2,0.0,133,15.436090225563909,16,26175,196.8045112781955
grid,1,0.30002045798755717,0.868838381946328,0.8713450292397661,217,8.0,4,2,sqrt,0.0001,217,8.0,8,24989,115.15668202764977
grid,1,0.3082235839974601,0.868838381946328,0.8713450292397661,217,8.0,4,5,sqrt,0.0001,217,8.0,8,24989,115.15668202764977
grid,1,0.3152314579929225,0.868838381946328,0.8713450292397661,217,8.0,4,7,sqrt,0.0001,217,8.0,8,24989,115.15668202764977
grid,1,0.31115520899766125,0.868838381946328,0.8713450292397661,217,8.0,4,2,sqrt,1e-05,217,8.0,8,25261,116.41013824884793
grid,1,0.3214333330106456,0.868838381946328,0.8713450292397661,217,8.0,4,5,sqrt,1e-05,217,8.0,8,25261,116.41013824884793
grid,1,0.314371292013675,0.868838381946328,0.8713450292397661,217,8.0,4,7,sqrt,1e-05,217,8.0,8,25261,116.41013824884793
grid,1,0.30733779100410175,0.868838381946328,0.8713450292397661,217,8.0,4,2,sqrt,0.0,217,8.0,8,25999,119.8110599078341
grid,1,0.30328829200880136,0.868838381946328,0.8713450292397661,217,8.0,4,5,sqrt,0.0,217,8.0,8,25999,119.8110599078341
grid,1,0.29136241700325627,0.868838381946328,0.8713450292397661,217,8.0,4,7,sqrt,0.0,217,8.0,8,25999,119.8110599078341
grid,1,0.2825727080053184,0.8685974354439653,0.8713450292397661,217,8.0,1,7,log2,0.001,217,8.0,8,25883,119.27649769585254
grid,1,0.17661720799515024,0.8685959686010629,0.8713450292397661,133,8.0,7,2,log2,0.0001,133,8.0,8,14257,107.19548872180451
grid,1,0.17353675000777002,0.8685959686010629,0.8713450292397661,133,8.0,7,5,log2,0.0001,133,8.0,8,14257,107.19548872180451
grid,1,0.17581870900176,0.8685959686010629,0.8713450292397661,133,8.0,7,7,log2,0.0001,133,8.0,8,14257,107.19548872180451
grid,1,0.1761530419898918,0.8685959686010629,0.8713450292397661,133,8.0,7,10,log2,0.0001,133,8.0,8,14257,107.19548872180451
grid,1,0.16603541700169444,0.8685959686010629,0.8713450292397661,133,8.0,7,2,log2,1e-05,133,8.0,8,15087,113.43609022556392
grid,1,0.17746704199817032,0.8685959686010629,0.8713450292397661,133,8.0,7,5,log2,1e-05,133,8.0,8,15087,113.43609022556392
grid,1,0.16634054100723006,0.8685959686010629,0.8713450292397661,133,8.0,7,7,log2,1e-05,133,8.0,8,15087,113.43609022556392
grid,1,0.17621999999391846,0.8685959686010629,0.8713450292397661,133,8.0,7,10,log2,1e-05,133,8.0,8,15087,113.43609022556392
grid,1,0.17567875000531785,0.8685959686010629,0.8713450292397661,133,8.0,7,2,log2,0.0,133,8.0,8,15451,116.17293233082707
grid,1,0.1727360420045443,0.8685959686010629,0.8713450292397661,133,8.0,7,5,log2,0.0,133,8.0,8,15451,116.17293233082707
grid,1,0.17284804199880455,0.8685959686010629,0.8713450292397661,133,8.0,7,7,log2,0.0,133,8.0,8,15451,116.17293233082707
grid,1,0.16358433400455397,0.8685959686010629,0.8713450292397661,133,8.0,7,10,log2,0.0,133,8.0,8,15451,116.17293233082707
grid,1,0.2017602080013603,0.8685164946422487,0.8713450292397661,133,12.0,10,2,sqrt,0.0001,133,12.0,12,18773,141.15037593984962
grid,1,0.20448225000291131,0.8685164946422487,0.8713450292397661,133,12.0,10,5,sqrt,0.0001,133,12.0,12,18773,141.15037593984962
grid,1,0.20015012500516605,0.8685164946422487,0.8713450292397661,133,12.0,10,7,sqrt,0.0001,133,12.0,12,18773,141.15037593984962
grid,1,0.20063424999534618,0.8685164946422487,0.8713450292397661,133,12.0,10,10,sqrt,0.0001,133,12.0,12,18773,141.15037593984962
grid,1,0.19053112500114366,0.8685164946422487,0.8713450292397661,133,12.0,10,2,sqrt,1e-05,133,12.0,12,20109,151.1954887218045
grid,1,0.20250920800026506,0.8685164946422487,0.8713450292397661,133,12.0,10,5,sqrt,1e-05,133,12.0,12,20109,151.1954887218045
grid,1,0.20048625000345055,0.8685164946422487,0.8713450292397661,133,12.0,10,7,sqrt,1e-05,133,12.0,12,20109,151.1954887218045
grid,1,0.2039937500085216,0.8685164946422487,0.8713450292397661,133,12.0,10,10,sqrt,1e-05,133,12.0,12,20109,151.1954887218045
grid,1,0.20039875000657048,0.8685164946422487,0.8713450292397661,133,12.0,10,2,sqrt,0.0,133,12.0,12,20847,156.74436090225564
grid,1,0.19057450001128018,0.8685164946422487,0.8713450292397661,133,12.0,10,5,sqrt,0.0,133,12.0,12,20847,156.74436090225564
grid,1,0.19084475000272505,0.8685164946422487,0.8713450292397661,133,12.0,10,7,sqrt,0.0,133,12.0,12,20847,156.74436090225564
grid,1,0.1915553330036346,0.8685164946422487,0.8713450292397661,133,12.0,10,10,sqrt,0.0,133,12.0,12,20847,156.74436090225564
grid,1,0.30869991600047797,0.8683678530490269,0.8713450292397661,217,8.0,7,2,sqrt,0.001,217,8.0,8,17395,80.16129032258064
grid,1,0.30860399999073707,0.8683678530490269,0.8713450292397661,217,8.0,7,5,sqrt,0.001,217,8.0,8,17395,80.16129032258064
grid,1,0.3104998749913648,0.8683678530490269,0.8713450292397661,217,8.0,7,7,sqrt,0.001,217,8.0,8,17395,80.16129032258064
grid,1,0.3130787919944851,0.8683678530490269,0.8713450292397661,217,8.0,7,10,sqrt,0.001,217,8.0,8,17395,80.16129032258064
grid,1,0.2825988339900505,0.8682870848201325,0.8713450292397661,217,8.0,4,10,log2,0.001,217,8.0,8,22113,101.90322580645162
grid,1,0.3487604999972973,0.8682790112981336,0.8713450292397661,217,12.0,10,2,sqrt,0.0001,217,12.0,12,30723,141.58064516129033
grid,1,0.344910792002338,0.8682790112981336,0.8713450292397661,217,12.0,10,5,sqrt,0.0001,217,12.0,12,30723,141.58064516129033
grid,1,0.320107082996401,0.8682790112981336,0.8713450292397661,217,12.0,10,7,sqrt,0.0001,217,12.0,12,30723,141.58064516129033
grid,1,0.3228729170077713,0.8682790112981336,0.8713450292397661,217,12.0,10,10,sqrt,0.0001,217,12.0,12,30723,141.58064516129033
grid,1,0.34877158400195185,0.8682790112981336,0.8713450292397661,217,12.0,10,2,sqrt,1e-05,217,12.0,12,32881,151.52534562211983
grid,1,0.3433670839876868,0.8682790112981336,0.8713450292397661,217,12.0,10,5,sqrt,1e-05,217,12.0,12,32881,151.52534562211983
grid,1,0.32379912500618957,0.8682790112981336,0.8713450292397661,217,12.0,10,7,sqrt,1e-05,217,12.0,12,32881,151.52534562211983
grid,1,0.31851608300348744,0.8682790112981336,0.8713450292397661,217,12.0,10,10,sqrt,1e-05,217,12.0,12,32881,151.52534562211983
grid,1,0.3357001249969471,0.8682790112981336,0.8713450292397661,217,12.0,10,2,sqrt,0.0,217,12.0,12,34093,157.110599078341
grid,1,0.34622500000114087,0.8682790112981336,0.8713450292397661,217,12.0,10,5,sqrt,0.0,217,12.0,12,34093,157.110599078341
grid,1,0.3101333749946207,0.8682790112981336,0.8713450292397661,217,12.0,10,7,sqrt,0.0,217,12.0,12,34093,157.110599078341
grid,1,0.31518212500668596,0.8682790112981336,0.8713450292397661,217,12.0,10,10,sqrt,0.0,217,12.0,12,34093,157.110599078341
grid,1,0.08219770800496917,0.8678079851577903,0.8693957115009746,50,8.0,1,10,log2,0.001,50,8.0,8,5650,113.0
grid,1,0.18027341699053068,0.867689117812546,0.8693957115009746,133,8.0,1,5,log2,0.001,133,8.0,8,16555,124.47368421052632
grid,1,0.2778252090065507,0.8676792435078717,0.8732943469785575,50,12.0,1,7,0.5,0.001,50,12.0,12,5508,110.16
grid,1,0.08208833400567528,0.8674546075560996,0.8693957115009746,50,8.0,7,2,log2,1e-05,50,8.0,8,5578,111.56
grid,1,0.08215795899741352,0.8674546075560996,0.8693957115009746,50,8.0,7,5,log2,1e-05,50,8.0,8,5578,111.56
grid,1,0.081684500008123,0.8674546075560996,0.8693957115009746,50,8.0,7,7,log2,1e-05,50,8.0,8,5578,111.56
grid,1,0.08344849999411963,0.8674546075560996,0.8693957115009746,50,8.0,7,10,log2,1e-05,50,8.0,8,5578,111.56
grid,1,0.08329075000074226,0.8674546075560996,0.8693957115009746,50,8.0,7,2,log2,0.0,50,8.0,8,5708,114.16
grid,1,0.08025904100213666,0.8674546075560996,0.8693957115009746,50,8.0,7,5,log2,0.0,50,8.0,8,5708,114.16
grid,1,0.08063279199996032,0.8674546075560996,0.8693957115009746,50,8.0,7,7,log2,0.0,50,8.0,8,5708,114.16
grid,1,0.08314079100091476,0.8674546075560996,0.8693957115009746,50,8.0,7,10,log2,0.0,50,8.0,8,5708,114.16
grid,1,0.08050129101320636,0.8674093441839802,0.8693957115009746,50,8.0,7,2,log2,0.001,50,8.0,8,4350,87.0
grid,1,0.0832209159998456,0.8674093441839802,0.8693957115009746,50,8.0,7,5,log2,0.001,50,8.0,8,4350,87.0
grid,1,0.07774824999796692,0.8674093441839802,0.8693957115009746,50,8.0,7,7,log2,0.001,50,8.0,8,4350,87.0
grid,1,0.08167729199340101,0.8674093441839802,0.8693957115009746,50,8.0,7,10,log2,0.001,50,8.0,8,4350,87.0
grid,1,0.17571829099324532,0.8670837083156007,0.8693957115009746,133,8.0,1,10,log2,0.0001,133,8.0,8,17583,132.203007518797
grid,1,0.19114504200115334,0.8670459842471793,0.8693957115009746,133,8.0,7,2,sqrt,0.001,133,8.0,8,10669,80.21804511278195
grid,1,0.18989583299844526,0.8670459842471793,0.8693957115009746,133,8.0,7,5,sqrt,0.001,133,8.0,8,10669,80.21804511278195
grid,1,0.1934553750033956,0.8670459842471793,0.8693957115009746,133,8.0,7,7,sqrt,0.001,133,8.0,8,10669,80.21804511278195
grid,1,0.18505795899545774,0.8670459842471793,0.8693957115009746,133,8.0,7,10,sqrt,0.001,133,8.0,8,10669,80.21804511278195
grid,1,0.28640779200941324,0.8669711284798104,0.8693957115009746,217,16.0,10,2,log2,0.0001,217,15.47004608294931,16,39079,180.08755760368663
grid,1,0.2822806659969501,0.8669711284798104,0.8693957115009746,217,16.0,10,5,log2,0.0001,217,15.47004608294931,16,39079,180.08755760368663
grid,1,0.28606766599114053,0.8669711284798104,0.8693957115009746,217,16.0,10,7,log2,0.0001,217,15.47004608294931,16,39079,180.08755760368663
grid,1,0.2792318329884438,0.8669711284798104,0.8693957115009746,217,16.0,10,2,log2,1e-05,217,15.497695852534562,16,41619,191.7926267281106
grid,1,0.29323704200214706,0.8669711284798104,0.8693957115009746,217,16.0,10,5,log2,1e-05,217,15.497695852534562,16,41619,191.7926267281106
grid,1,0.2942624160059495,0.8669711284798104,0.8693957115009746,217,16.0,10,7,log2,1e-05,217,15.497695852534562,16,41619,191.7926267281106
grid,1,0.28163212499930523,0.8669711284798104,0.8693957115009746,217,16.0,10,2,log2,0.0,217,15.52073732718894,16,42745,196.9815668202765
grid,1,0.28100279199134093,0.8669711284798104,0.8693957115009746,217,16.0,10,5,log2,0.0,217,15.52073732718894,16,42745,196.9815668202765
grid,1,0.2806933750107419,0.8669711284798104,0.8693957115009746,217,16.0,10,7,log2,0.0,217,15.52073732718894,16,42745,196.9815668202765
grid,1,0.3172819160099607,0.8668502711666509,0.8693957115009746,217,8.0,4,2,sqrt,0.001,217,8.0,8,20151,92.86175115207374
grid,1,0.3176304579974385,0.8668502711666509,0.8693957115009746,217,8.0,4,5,sqrt,0.001,217,8.0,8,20151,92.86175115207374
grid,1,0.3156159999925876,0.8668502711666509,0.8693957115009746,217,8.0,4,7,sqrt,0.001,217,8.0,8,20151,92.86175115207374
grid,1,0.09273920799023472,0.8665079144585286,0.8674463937621832,50,8.0,1,2,sqrt,0.0001,50,8.0,8,7560,151.2
grid,1,0.09420304199738894,0.8665079144585286,0.8674463937621832,50,8.0,1,2,sqrt,1e-05,50,8.0,8,7568,151.36
grid,1,0.10069275001296774,0.8665079144585286,0.8674463937621832,50,8.0,1,2,sqrt,0.0,50,8.0,8,7892,157.84
grid,1,0.19317858300928492,0.8664995253070356,0.8693957115009746,133,8.0,7,2,log2,0.001,133,8.0,8,11871,89.25563909774436
grid,1,0.1739555410022149,0.8664995253070356,0.8693957115009746,133,8.0,7,5,log2,0.001,133,8.0,8,11871,89.25563909774436
grid,1,0.17706050000560936,0.8664995253070356,0.8693957115009746,133,8.0,7,7,log2,0.001,133,8.0,8,11871,89.25563909774436
grid,1,0.17559716700634453,0.8664995253070356,0.8693957115009746,133,8.0,7,10,log2,0.001,133,8.0,8,11871,89.25563909774436
grid,1,0.08190012500563171,0.8664303661915779,0.8693957115009746,50,12.0,10,2,log2,0.0001,50,12.0,12,7548,150.96
grid,1,0.08050512499175966,0.8664303661915779,0.8693957115009746,50,12.0,10,5,log2,0.0001,50,12.0,12,7548,150.96
grid,1,0.08333120799215976,0.8664303661915779,0.8693957115009746,50,12.0,10,7,log2,0.0001,50,12.0,12,7548,150.96
grid,1,0.08205954100412782,0.8664303661915779,0.8693957115009746,50,12.0,10,10,log2,0.0001,50,12.0,12,7548,150.96
grid,1,0.08501574999536388,0.8664303661915779,0.8693957115009746,50,12.0,10,2,log2,1e-05,50,12.0,12,8016,160.32
grid,1,0.0842062919982709,0.8664303661915779,0.8693957115009746,50,12.0,10,5,log2,1e-05,50,12.0,12,8016,160.32
grid,1,0.08093670800735708,0.8664303661915779,0.8693957115009746,50,12.0,10,7,log2,1e-05,50,12.0,12,8016,160.32
grid,1,0.08311462499841582,0.8664303661915779,0.8693957115009746,50,12.0,10,10,log2,1e-05,50,12.0,12,8016,160.32
grid,1,0.07938054201076739,0.8664303661915779,0.8693957115009746,50,12.0,10,2,log2,0.0,50,12.0,12,8256,165.12
grid,1,0.08264974999474362,0.8664303661915779,0.8693957115009746,50,12.0,10,5,log2,0.0,50,12.0,12,8256,165.12
grid,1,0.07825933399726637,0.8664303661915779,0.8693957115009746,50,12.0,10,7,log2,0.0,50,12.0,12,8256,165.12
grid,1,0.07821683399379253,0.8664303661915779,0.8693957115009746,50,12.0,10,10,log2,0.0,50,12.0,12,8256,165.12
grid,1,0.1756338749983115,0.8663112030734407,0.8693957115009746,133,12.0,10,2,log2,0.0001,133,12.0,12,20419,153.52631578947367
grid,1,0.18002591699769255,0.8663112030734407,0.8693957115009746,133,12.0,10,5,log2,0.0001,133,12.0,12,20419,153.52631578947367
grid,1,0.17727370900684036,0.8663112030734407,0.8693957115009746,133,12.0,10,7,log2,0.0001,133,12.0,12,20419,153.52631578947367
grid,1,0.18411558399384376,0.8663112030734407,0.8693957115009746,133,12.0,10,10,log2,0.0001,133,12.0,12,20419,153.52631578947367
grid,1,0.17610983300255612,0.8663112030734407,0.8693957115009746,133,12.0,10,2,log2,1e-05,133,12.0,12,21731,163.39097744360902
grid,1,0.19669620800414123,0.8663112030734407,0.8693957115009746,133,12.0,10,5,log2,1e-05,133,12.0,12,21731,163.39097744360902
grid,1,0.17678195900225546,0.8663112030734407,0.8693957115009746,133,12.0,10,7,log2,1e-05,133,12.0,12,21731,163.39097744360902
grid,1,0.1966509159974521,0.8663112030734407,0.8693957115009746,133,12.0,10,10,log2,1e-05,133,12.0,12,21731,163.39097744360902
grid,1,0.17549762499402277,0.8663112030734407,0.8693957115009746,133,12.0,10,2,log2,0.0,133,12.0,12,22345,168.00751879699249
grid,1,0.17284387499967124,0.8663112030734407,0.8693957115009746,133,12.0,10,5,log2,0.0,133,12.0,12,22345,168.00751879699249
grid,1,0.18009791600343306,0.8663112030734407,0.8693957115009746,133,12.0,10,7,log2,0.0,133,12.0,12,22345,168.00751879699249
grid,1,0.17070037499070168,0.8663112030734407,0.8693957115009746,133,12.0,10,10,log2,0.0,133,12.0,12,22345,168.00751879699249
grid,1,0.5877265419985633,0.8663028609825212,0.8693957115009746,133,16.0,7,2,0.5,0.001,133,16.0,16,13873,104.30827067669173
grid,1,0.5825209580070805,0.8663028609825212,0.8693957115009746,133,16.0,7,5,0.5,0.001,133,16.0,16,13873,104.30827067669173
grid,1,0.5902946249989327,0.8663028609825212,0.8693957115009746,133,16.0,7,7,0.5,0.001,133,16.0,16,13873,104.30827067669173
grid,1,0.5972344999900088,0.8663028609825212,0.8693957115009746,133,16.0,7,10,0.5,0.001,133,16.0,16,13873,104.30827067669173
grid,1,0.29014683299465105,0.8662633518216107,0.8693957115009746,217,8.0,1,10,log2,0.0001,217,8.0,8,28373,130.75115207373273
grid,1,0.2915056670026388,0.8662633518216107,0.8693957115009746,217,8.0,1,10,log2,1e-05,217,8.0,8,28611,131.8479262672811
grid,1,0.29550891599501483,0.8662633518216107,0.8693957115009746,217,8.0,1,10,log2,0.0,217,8.0,8,29257,134.82488479262673
grid,1,0.08201737499621231,0.8662448363143244,0.8693957115009746,50,12.0,10,2,log2,0.001,50,11.98,12,5948,118.96
grid,1,0.08441079199837986,0.8662448363143244,0.8693957115009746,50,12.0,10,5,log2,0.001,50,11.98,12,5948,118.96
grid,1,0.09858083300059661,0.8662448363143244,0.8693957115009746,50,12.0,10,7,log2,0.001,50,11.98,12,5948,118.96
grid,1,0.08369633300753776,0.8662448363143244,0.8693957115009746,50,12.0,10,10,log2,0.001,50,11.98,12,5948,118.96
grid,1,0.31142066699976567,0.8662402515184403,0.8693957115009746,217,8.0,7,2,sqrt,0.0001,217,8.0,8,20803,95.86635944700461
grid,1,0.3404939169995487,0.8662402515184403,0.8693957115009746,217,8.0,7,5,sqrt,0.0001,217,8.0,8,20803,95.86635944700461
grid,1,0.3118602920003468,0.8662402515184403,0.8693957115009746,217,8.0,7,7,sqrt,0.0001,217,8.0,8,20803,95.86635944700461
grid,1,0.313311749996501,0.8662402515184403,0.8693957115009746,217,8.0,7,10,sqrt,0.0001,217,8.0,8,20803,95.86635944700461
grid,1,0.3108685410115868,0.8662402515184403,0.8693957115009746,217,8.0,7,2,sqrt,1e-05,217,8.0,8,21965,101.22119815668202
grid,1,0.31071604200406,0.8662402515184403,0.8693957115009746,217,8.0,7,5,sqrt,1e-05,217,8.0,8,21965,101.22119815668202
grid,1,0.30199950000678655,0.8662402515184403,0.8693957115009746,217,8.0,7,7,sqrt,1e-05,217,8.0,8,21965,101.22119815668202
grid,1,0.3155655000009574,0.8662402515184403,0.8693957115009746,217,8.0,7,10,sqrt,1e-05,217,8.0,8,21965,101.22119815668202
