method,round,elapsed_seconds,val_macro_f1,val_accuracy,n_estimators,max_depth,min_samples_leaf,min_samples_split,max_features,ccp_alpha,tree_count,avg_tree_depth,max_tree_depth,total_nodes,avg_nodes
successive,1,0.0941171669983305,0.9147654990427353,0.9161793372319688,50,20.0,1,5,sqrt,0.0,50,19.86,20,20184,403.68
successive,3,0.35346362501149997,0.9147472625736892,0.9161793372319688,217,20.0,1,2,sqrt,0.001,217,19.5852534562212,20,64423,296.88018433179724
successive,2,0.6695417079899926,0.9146922458656127,0.9161793372319688,133,,1,10,0.5,0.0001,133,28.55639097744361,36,30091,226.24812030075188
successive,2,0.6658911249978701,0.9146922458656127,0.9161793372319688,133,,1,10,0.5,1e-05,133,28.586466165413533,36,30139,226.60902255639098
successive,2,0.6734592910070205,0.9146922458656127,0.9161793372319688,133,,1,10,0.5,0.0,133,28.616541353383457,36,31439,236.38345864661653
successive,3,0.37510383399785496,0.9146656189096858,0.9161793372319688,217,,1,2,sqrt,0.001,217,21.912442396313363,32,66547,306.66820276497697
successive,1,0.09684399999969173,0.9145647810976698,0.9161793372319688,50,,1,5,sqrt,0.0001,50,24.14,32,20340,406.8
successive,1,0.09482354100327939,0.9145647810976698,0.9161793372319688,50,,1,5,sqrt,1e-05,50,24.18,32,20370,407.4
successive,1,0.09783683299610857,0.9145647810976698,0.9161793372319688,50,,1,5,sqrt,0.0,50,24.18,32,21172,423.44
successive,1,0.2682799580070423,0.9141972118423604,0.9142300194931774,50,20.0,1,7,0.5,0.0001,50,19.96,20,10698,213.96
successive,1,0.2654624999995576,0.9141972118423604,0.9142300194931774,50,20.0,1,7,0.5,1e-05,50,19.96,20,10702,214.04
successive,1,0.2691904999956023,0.9141972118423604,0.9142300194931774,50,20.0,1,7,0.5,0.0,50,19.96,20,11252,225.04
successive,4,1.4348833749972982,0.9135506853151285,0.9142300194931774,300,20.0,1,7,0.5,0.0001,300,19.976666666666667,20,64084,213.61333333333334
successive,4,1.4036713340028655,0.9135506853151285,0.9142300194931774,300,20.0,1,7,0.5,1e-05,300,19.976666666666667,20,64130,213.76666666666668
successive,4,1.399432500009425,0.9135506853151285,0.9142300194931774,300,20.0,1,7,0.5,0.0,300,19.976666666666667,20,67260,224.2
successive,2,0.21610779099864885,0.9135252590533294,0.9142300194931774,133,12.0,1,2,sqrt,0.0001,133,12.0,12,43389,326.23308270676694
successive,2,0.2112104999978328,0.9135252590533294,0.9142300194931774,133,12.0,1,2,sqrt,1e-05,133,12.0,12,43429,326.5338345864662
successive,2,0.2010964579967549,0.9135252590533294,0.9142300194931774,133,12.0,1,2,sqrt,0.0,133,12.0,12,45813,344.45864661654133
successive,1,0.0927821670047706,0.9134634422247352,0.9142300194931774,50,20.0,1,7,log2,0.0001,50,19.76,20,19640,392.8
successive,1,0.08319083300011698,0.9134634422247352,0.9142300194931774,50,20.0,1,7,log2,1e-05,50,19.76,20,19790,395.8
successive,1,0.08286854199832305,0.9134634422247352,0.9142300194931774,50,20.0,1,7,log2,0.0,50,19.76,20,20442,408.84
successive,3,0.35129266600415576,0.9134504567988063,0.9142300194931774,217,16.0,1,2,sqrt,0.001,217,15.990783410138249,16,58263,268.4930875576037
successive,4,0.47353345800365787,0.9134389214838331,0.9142300194931774,300,16.0,1,2,sqrt,0.001,300,15.993333333333334,16,80082,266.94
successive,3,1.0510117090016138,0.9134191532615821,0.9142300194931774,217,20.0,1,5,0.5,0.0001,217,20.0,20,50691,233.59907834101384
successive,3,1.040150500004529,0.9134191532615821,0.9142300194931774,217,20.0,1,5,0.5,1e-05,217,20.0,20,50695,233.61751152073734
successive,3,1.0503900839976268,0.9134191532615821,0.9142300194931774,217,20.0,1,5,0.5,0.0,217,20.0,20,53365,245.92165898617512
successive,4,0.4042848750104895,0.9134018676751289,0.9142300194931774,300,20.0,1,2,log2,0.0001,300,19.906666666666666,20,183220,610.7333333333333
successive,4,0.43304774998978246,0.9134018676751289,0.9142300194931774,300,20.0,1,2,log2,1e-05,300,19.906666666666666,20,183274,610.9133333333333
successive,4,0.4015323749918025,0.9134018676751289,0.9142300194931774,300,20.0,1,2,log2,0.0,300,19.913333333333334,20,194566,648.5533333333333
